score,word_count,cell_count,has_verbish,has_nounish,phrase,word1,instance_id1,start1,end1,path1,word2,instance_id2,start2,end2,path2,word3,instance_id3,start3,end3,path3
5,3,8,False,False,and the to,and,15,H2,H1,H2 -> G1 -> H1,the,6,I1,J2,I1 -> J1 -> J2,to,20,K2,K3,K2 -> K3
5,3,8,False,False,and the on,and,15,H2,H1,H2 -> G1 -> H1,the,6,I1,J2,I1 -> J1 -> J2,on,44,K3,L4,K3 -> L4
5,3,7,True,False,and is of,and,16,H2,G2,H2 -> G1 -> G2,is,4,F1,E2,F1 -> E2,of,11,F2,E1,F2 -> E1
5,3,6,True,False,and is a,and,16,H2,G2,H2 -> G1 -> G2,is,4,F1,E2,F1 -> E2,a,39,F3,F3,F3
5,3,7,True,False,and of is,and,16,H2,G2,H2 -> G1 -> G2,of,11,F2,E1,F2 -> E1,is,0,D1,E2,D1 -> E2
5,3,7,True,False,and of is,and,16,H2,G2,H2 -> G1 -> G2,of,11,F2,E1,F2 -> E1,is,4,F1,E2,F1 -> E2
5,3,7,False,False,and a and,and,16,H2,G2,H2 -> G1 -> G2,a,39,F3,F3,F3,and,57,E4,D4,E4 -> D5 -> D4
5,3,6,False,False,and a of,and,16,H2,G2,H2 -> G1 -> G2,a,39,F3,F3,F3,of,11,F2,E1,F2 -> E1
5,3,6,False,False,and a an,and,16,H2,G2,H2 -> G1 -> G2,a,39,F3,F3,F3,an,56,E4,D5,E4 -> D5
5,3,5,False,False,and a a,and,16,H2,G2,H2 -> G1 -> G2,a,39,F3,F3,F3,a,55,E4,E4,E4
13,3,8,True,False,the get an,the,18,K2,I2,K2 -> J1 -> I2,get,41,J3,I1,J3 -> J2 -> I1,an,14,H2,G1,H2 -> G1
13,3,7,True,False,the get a,the,18,K2,I2,K2 -> J1 -> I2,get,41,J3,I1,J3 -> J2 -> I1,a,13,H2,H2,H2
9,3,9,True,False,the get and,the,18,K2,I2,K2 -> J1 -> I2,get,41,J3,I1,J3 -> J2 -> I1,and,15,H2,H1,H2 -> G1 -> H1
9,3,9,True,False,the get and,the,18,K2,I2,K2 -> J1 -> I2,get,41,J3,I1,J3 -> J2 -> I1,and,16,H2,G2,H2 -> G1 -> G2
14,3,8,True,True,the go end,the,18,K2,I2,K2 -> J1 -> I2,go,43,J3,K3,J3 -> K3,end,59,K4,K5,K4 -> L4 -> K5
14,3,8,True,True,the go end,the,18,K2,I2,K2 -> J1 -> I2,go,43,J3,K3,J3 -> K3,end,60,K4,K5,K4 -> L5 -> K5
13,3,6,True,False,the go a,the,18,K2,I2,K2 -> J1 -> I2,go,43,J3,K3,J3 -> K3,a,58,J4,J4,J4
5,3,8,True,False,the and is,the,18,K2,I2,K2 -> J1 -> I2,and,16,H2,G2,H2 -> G1 -> G2,is,4,F1,E2,F1 -> E2
5,3,8,False,False,the and of,the,18,K2,I2,K2 -> J1 -> I2,and,16,H2,G2,H2 -> G1 -> G2,of,11,F2,E1,F2 -> E1
5,3,7,False,False,the and a,the,18,K2,I2,K2 -> J1 -> I2,and,16,H2,G2,H2 -> G1 -> G2,a,39,F3,F3,F3
5,3,7,True,False,the an is,the,18,K2,I2,K2 -> J1 -> I2,an,14,H2,G1,H2 -> G1,is,4,F1,E2,F1 -> E2
5,3,7,False,False,the an of,the,18,K2,I2,K2 -> J1 -> I2,an,14,H2,G1,H2 -> G1,of,11,F2,E1,F2 -> E1
17,3,9,True,True,the one get,the,19,K2,J2,K2 -> J1 -> J2,one,45,K3,K4,K3 -> L4 -> K4,get,40,J3,I1,J3 -> I2 -> I1
13,3,8,False,True,the one in,the,19,K2,J2,K2 -> J1 -> J2,one,45,K3,K4,K3 -> L4 -> K4,in,73,J5,J6,J5 -> J6
13,3,7,False,True,the one a,the,19,K2,J2,K2 -> J1 -> J2,one,45,K3,K4,K3 -> L4 -> K4,a,58,J4,J4,J4
13,3,8,True,False,the get an,the,19,K2,J2,K2 -> J1 -> J2,get,40,J3,I1,J3 -> I2 -> I1,an,14,H2,G1,H2 -> G1
13,3,7,True,False,the get a,the,19,K2,J2,K2 -> J1 -> J2,get,40,J3,I1,J3 -> I2 -> I1,a,13,H2,H2,H2
9,3,9,True,False,the get and,the,19,K2,J2,K2 -> J1 -> J2,get,40,J3,I1,J3 -> I2 -> I1,and,15,H2,H1,H2 -> G1 -> H1
9,3,9,True,False,the get and,the,19,K2,J2,K2 -> J1 -> J2,get,40,J3,I1,J3 -> I2 -> I1,and,16,H2,G2,H2 -> G1 -> G2
14,3,8,True,True,the go end,the,19,K2,J2,K2 -> J1 -> J2,go,43,J3,K3,J3 -> K3,end,59,K4,K5,K4 -> L4 -> K5
14,3,8,True,True,the go end,the,19,K2,J2,K2 -> J1 -> J2,go,43,J3,K3,J3 -> K3,end,60,K4,K5,K4 -> L5 -> K5
13,3,6,True,False,the go a,the,19,K2,J2,K2 -> J1 -> J2,go,43,J3,K3,J3 -> K3,a,58,J4,J4,J4
12,3,8,False,True,the on end,the,19,K2,J2,K2 -> J1 -> J2,on,44,K3,L4,K3 -> L4,end,60,K4,K5,K4 -> L5 -> K5
12,3,8,False,True,the on end,the,19,K2,J2,K2 -> J1 -> J2,on,44,K3,L4,K3 -> L4,end,75,M5,K5,M5 -> L5 -> K5
5,3,7,False,False,the on in,the,19,K2,J2,K2 -> J1 -> J2,on,44,K3,L4,K3 -> L4,in,47,M3,M2,M3 -> M2
12,3,7,False,True,to end in,to,20,K2,K3,K2 -> K3,end,59,K4,K5,K4 -> L4 -> K5,in,73,J5,J6,J5 -> J6
12,3,7,False,True,to end an,to,20,K2,K3,K2 -> K3,end,59,K4,K5,K4 -> L4 -> K5,an,105,K6,L5,K6 -> L5
12,3,7,False,True,to end an,to,20,K2,K3,K2 -> K3,end,59,K4,K5,K4 -> L4 -> K5,an,107,K6,J6,K6 -> J6
12,3,7,False,True,to end at,to,20,K2,K3,K2 -> K3,end,59,K4,K5,K4 -> L4 -> K5,at,109,K6,L7,K6 -> L7
12,3,6,False,True,to end a,to,20,K2,K3,K2 -> K3,end,59,K4,K5,K4 -> L4 -> K5,a,58,J4,J4,J4
12,3,6,False,True,to end a,to,20,K2,K3,K2 -> K3,end,59,K4,K5,K4 -> L4 -> K5,a,104,K6,K6,K6
12,3,7,False,True,to end in,to,20,K2,K3,K2 -> K3,end,60,K4,K5,K4 -> L5 -> K5,in,73,J5,J6,J5 -> J6
12,3,7,False,True,to end an,to,20,K2,K3,K2 -> K3,end,60,K4,K5,K4 -> L5 -> K5,an,107,K6,J6,K6 -> J6
12,3,7,False,True,to end at,to,20,K2,K3,K2 -> K3,end,60,K4,K5,K4 -> L5 -> K5,at,109,K6,L7,K6 -> L7
12,3,6,False,True,to end a,to,20,K2,K3,K2 -> K3,end,60,K4,K5,K4 -> L5 -> K5,a,58,J4,J4,J4
12,3,6,False,True,to end a,to,20,K2,K3,K2 -> K3,end,60,K4,K5,K4 -> L5 -> K5,a,104,K6,K6,K6
13,3,7,True,False,to get an,to,20,K2,K3,K2 -> K3,get,40,J3,I1,J3 -> I2 -> I1,an,14,H2,G1,H2 -> G1
13,3,6,True,False,to get a,to,20,K2,K3,K2 -> K3,get,40,J3,I1,J3 -> I2 -> I1,a,13,H2,H2,H2
9,3,8,True,False,to get and,to,20,K2,K3,K2 -> K3,get,40,J3,I1,J3 -> I2 -> I1,and,15,H2,H1,H2 -> G1 -> H1
9,3,8,True,False,to get and,to,20,K2,K3,K2 -> K3,get,40,J3,I1,J3 -> I2 -> I1,and,16,H2,G2,H2 -> G1 -> G2
13,3,7,True,False,to get an,to,20,K2,K3,K2 -> K3,get,41,J3,I1,J3 -> J2 -> I1,an,14,H2,G1,H2 -> G1
13,3,6,True,False,to get a,to,20,K2,K3,K2 -> K3,get,41,J3,I1,J3 -> J2 -> I1,a,13,H2,H2,H2
9,3,8,True,False,to get and,to,20,K2,K3,K2 -> K3,get,41,J3,I1,J3 -> J2 -> I1,and,15,H2,H1,H2 -> G1 -> H1
9,3,8,True,False,to get and,to,20,K2,K3,K2 -> K3,get,41,J3,I1,J3 -> J2 -> I1,and,16,H2,G2,H2 -> G1 -> G2
15,3,6,False,True,to a end,to,20,K2,K3,K2 -> K3,a,58,J4,J4,J4,end,59,K4,K5,K4 -> L4 -> K5
15,3,6,False,True,to a end,to,20,K2,K3,K2 -> K3,a,58,J4,J4,J4,end,60,K4,K5,K4 -> L5 -> K5
11,3,6,True,False,to a get,to,20,K2,K3,K2 -> K3,a,58,J4,J4,J4,get,40,J3,I1,J3 -> I2 -> I1
11,3,6,True,False,to a get,to,20,K2,K3,K2 -> K3,a,58,J4,J4,J4,get,41,J3,I1,J3 -> J2 -> I1
7,3,5,False,False,to a in,to,20,K2,K3,K2 -> K3,a,58,J4,J4,J4,in,73,J5,J6,J5 -> J6
15,3,8,False,True,two end in,two,21,K2,K3,K2 -> L3 -> K3,end,59,K4,K5,K4 -> L4 -> K5,in,73,J5,J6,J5 -> J6
15,3,8,False,True,two end an,two,21,K2,K3,K2 -> L3 -> K3,end,59,K4,K5,K4 -> L4 -> K5,an,105,K6,L5,K6 -> L5
15,3,8,False,True,two end an,two,21,K2,K3,K2 -> L3 -> K3,end,59,K4,K5,K4 -> L4 -> K5,an,107,K6,J6,K6 -> J6
15,3,8,False,True,two end at,two,21,K2,K3,K2 -> L3 -> K3,end,59,K4,K5,K4 -> L4 -> K5,at,109,K6,L7,K6 -> L7
15,3,7,False,True,two end a,two,21,K2,K3,K2 -> L3 -> K3,end,59,K4,K5,K4 -> L4 -> K5,a,58,J4,J4,J4
15,3,7,False,True,two end a,two,21,K2,K3,K2 -> L3 -> K3,end,59,K4,K5,K4 -> L4 -> K5,a,104,K6,K6,K6
15,3,8,False,True,two end in,two,21,K2,K3,K2 -> L3 -> K3,end,60,K4,K5,K4 -> L5 -> K5,in,73,J5,J6,J5 -> J6
15,3,8,False,True,two end an,two,21,K2,K3,K2 -> L3 -> K3,end,60,K4,K5,K4 -> L5 -> K5,an,107,K6,J6,K6 -> J6
15,3,8,False,True,two end at,two,21,K2,K3,K2 -> L3 -> K3,end,60,K4,K5,K4 -> L5 -> K5,at,109,K6,L7,K6 -> L7
15,3,7,False,True,two end a,two,21,K2,K3,K2 -> L3 -> K3,end,60,K4,K5,K4 -> L5 -> K5,a,58,J4,J4,J4
15,3,7,False,True,two end a,two,21,K2,K3,K2 -> L3 -> K3,end,60,K4,K5,K4 -> L5 -> K5,a,104,K6,K6,K6
18,3,8,True,True,two get an,two,21,K2,K3,K2 -> L3 -> K3,get,40,J3,I1,J3 -> I2 -> I1,an,14,H2,G1,H2 -> G1
18,3,7,True,True,two get a,two,21,K2,K3,K2 -> L3 -> K3,get,40,J3,I1,J3 -> I2 -> I1,a,13,H2,H2,H2
14,3,9,True,True,two get and,two,21,K2,K3,K2 -> L3 -> K3,get,40,J3,I1,J3 -> I2 -> I1,and,15,H2,H1,H2 -> G1 -> H1
14,3,9,True,True,two get and,two,21,K2,K3,K2 -> L3 -> K3,get,40,J3,I1,J3 -> I2 -> I1,and,16,H2,G2,H2 -> G1 -> G2
18,3,8,True,True,two get an,two,21,K2,K3,K2 -> L3 -> K3,get,41,J3,I1,J3 -> J2 -> I1,an,14,H2,G1,H2 -> G1
18,3,7,True,True,two get a,two,21,K2,K3,K2 -> L3 -> K3,get,41,J3,I1,J3 -> J2 -> I1,a,13,H2,H2,H2
14,3,9,True,True,two get and,two,21,K2,K3,K2 -> L3 -> K3,get,41,J3,I1,J3 -> J2 -> I1,and,15,H2,H1,H2 -> G1 -> H1
14,3,9,True,True,two get and,two,21,K2,K3,K2 -> L3 -> K3,get,41,J3,I1,J3 -> J2 -> I1,and,16,H2,G2,H2 -> G1 -> G2
18,3,7,False,True,two a end,two,21,K2,K3,K2 -> L3 -> K3,a,58,J4,J4,J4,end,59,K4,K5,K4 -> L4 -> K5
18,3,7,False,True,two a end,two,21,K2,K3,K2 -> L3 -> K3,a,58,J4,J4,J4,end,60,K4,K5,K4 -> L5 -> K5
14,3,7,True,True,two a get,two,21,K2,K3,K2 -> L3 -> K3,a,58,J4,J4,J4,get,40,J3,I1,J3 -> I2 -> I1
14,3,7,True,True,two a get,two,21,K2,K3,K2 -> L3 -> K3,a,58,J4,J4,J4,get,41,J3,I1,J3 -> J2 -> I1
10,3,6,False,True,two a in,two,21,K2,K3,K2 -> L3 -> K3,a,58,J4,J4,J4,in,73,J5,J6,J5 -> J6
18,3,7,True,True,go end in,go,22,L2,K3,L2 -> K3,end,59,K4,K5,K4 -> L4 -> K5,in,73,J5,J6,J5 -> J6
18,3,7,True,True,go end an,go,22,L2,K3,L2 -> K3,end,59,K4,K5,K4 -> L4 -> K5,an,105,K6,L5,K6 -> L5
18,3,7,True,True,go end an,go,22,L2,K3,L2 -> K3,end,59,K4,K5,K4 -> L4 -> K5,an,107,K6,J6,K6 -> J6
18,3,7,True,True,go end at,go,22,L2,K3,L2 -> K3,end,59,K4,K5,K4 -> L4 -> K5,at,109,K6,L7,K6 -> L7
18,3,6,True,True,go end a,go,22,L2,K3,L2 -> K3,end,59,K4,K5,K4 -> L4 -> K5,a,58,J4,J4,J4
18,3,6,True,True,go end a,go,22,L2,K3,L2 -> K3,end,59,K4,K5,K4 -> L4 -> K5,a,104,K6,K6,K6
18,3,7,True,True,go end in,go,22,L2,K3,L2 -> K3,end,60,K4,K5,K4 -> L5 -> K5,in,73,J5,J6,J5 -> J6
18,3,7,True,True,go end an,go,22,L2,K3,L2 -> K3,end,60,K4,K5,K4 -> L5 -> K5,an,107,K6,J6,K6 -> J6
18,3,7,True,True,go end at,go,22,L2,K3,L2 -> K3,end,60,K4,K5,K4 -> L5 -> K5,at,109,K6,L7,K6 -> L7
18,3,6,True,True,go end a,go,22,L2,K3,L2 -> K3,end,60,K4,K5,K4 -> L5 -> K5,a,58,J4,J4,J4
18,3,6,True,True,go end a,go,22,L2,K3,L2 -> K3,end,60,K4,K5,K4 -> L5 -> K5,a,104,K6,K6,K6
21,3,7,True,False,go get an,go,22,L2,K3,L2 -> K3,get,40,J3,I1,J3 -> I2 -> I1,an,14,H2,G1,H2 -> G1
21,3,6,True,False,go get a,go,22,L2,K3,L2 -> K3,get,40,J3,I1,J3 -> I2 -> I1,a,13,H2,H2,H2
17,3,8,True,False,go get and,go,22,L2,K3,L2 -> K3,get,40,J3,I1,J3 -> I2 -> I1,and,15,H2,H1,H2 -> G1 -> H1
17,3,8,True,False,go get and,go,22,L2,K3,L2 -> K3,get,40,J3,I1,J3 -> I2 -> I1,and,16,H2,G2,H2 -> G1 -> G2
21,3,7,True,False,go get an,go,22,L2,K3,L2 -> K3,get,41,J3,I1,J3 -> J2 -> I1,an,14,H2,G1,H2 -> G1
21,3,6,True,False,go get a,go,22,L2,K3,L2 -> K3,get,41,J3,I1,J3 -> J2 -> I1,a,13,H2,H2,H2
17,3,8,True,False,go get and,go,22,L2,K3,L2 -> K3,get,41,J3,I1,J3 -> J2 -> I1,and,15,H2,H1,H2 -> G1 -> H1
17,3,8,True,False,go get and,go,22,L2,K3,L2 -> K3,get,41,J3,I1,J3 -> J2 -> I1,and,16,H2,G2,H2 -> G1 -> G2
21,3,7,True,False,go get an,go,22,L2,K3,L2 -> K3,get,42,J3,K2,J3 -> J2 -> K2,an,10,L1,M2,L1 -> M2
21,3,6,True,False,go get a,go,22,L2,K3,L2 -> K3,get,42,J3,K2,J3 -> J2 -> K2,a,8,L1,L1,L1
21,3,8,True,False,go the get,go,22,L2,K3,L2 -> K3,the,18,K2,I2,K2 -> J1 -> I2,get,41,J3,I1,J3 -> J2 -> I1
17,3,8,True,False,go the and,go,22,L2,K3,L2 -> K3,the,18,K2,I2,K2 -> J1 -> I2,and,15,H2,H1,H2 -> G1 -> H1
17,3,8,True,False,go the and,go,22,L2,K3,L2 -> K3,the,18,K2,I2,K2 -> J1 -> I2,and,16,H2,G2,H2 -> G1 -> G2
17,3,7,True,False,go the an,go,22,L2,K3,L2 -> K3,the,18,K2,I2,K2 -> J1 -> I2,an,14,H2,G1,H2 -> G1
17,3,7,True,False,go the at,go,22,L2,K3,L2 -> K3,the,18,K2,I2,K2 -> J1 -> I2,at,17,H2,I1,H2 -> I1
17,3,6,True,False,go the a,go,22,L2,K3,L2 -> K3,the,18,K2,I2,K2 -> J1 -> I2,a,13,H2,H2,H2
21,3,8,True,False,go the get,go,22,L2,K3,L2 -> K3,the,19,K2,J2,K2 -> J1 -> J2,get,40,J3,I1,J3 -> I2 -> I1
25,3,6,True,True,go a end,go,22,L2,K3,L2 -> K3,a,58,J4,J4,J4,end,59,K4,K5,K4 -> L4 -> K5
25,3,6,True,True,go a end,go,22,L2,K3,L2 -> K3,a,58,J4,J4,J4,end,60,K4,K5,K4 -> L5 -> K5
21,3,6,True,False,go a get,go,22,L2,K3,L2 -> K3,a,58,J4,J4,J4,get,40,J3,I1,J3 -> I2 -> I1
21,3,6,True,False,go a get,go,22,L2,K3,L2 -> K3,a,58,J4,J4,J4,get,41,J3,I1,J3 -> J2 -> I1
21,3,6,True,False,go a get,go,22,L2,K3,L2 -> K3,a,58,J4,J4,J4,get,42,J3,K2,J3 -> J2 -> K2
17,3,5,True,False,go a in,go,22,L2,K3,L2 -> K3,a,58,J4,J4,J4,in,73,J5,J6,J5 -> J6
18,3,9,True,True,nine get an,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,get,40,J3,I1,J3 -> I2 -> I1,an,14,H2,G1,H2 -> G1
18,3,8,True,True,nine get a,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,get,40,J3,I1,J3 -> I2 -> I1,a,13,H2,H2,H2
14,3,10,True,True,nine get and,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,get,40,J3,I1,J3 -> I2 -> I1,and,15,H2,H1,H2 -> G1 -> H1
14,3,10,True,True,nine get and,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,get,40,J3,I1,J3 -> I2 -> I1,and,16,H2,G2,H2 -> G1 -> G2
18,3,9,True,True,nine get an,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,get,41,J3,I1,J3 -> J2 -> I1,an,14,H2,G1,H2 -> G1
18,3,8,True,True,nine get a,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,get,41,J3,I1,J3 -> J2 -> I1,a,13,H2,H2,H2
14,3,10,True,True,nine get and,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,get,41,J3,I1,J3 -> J2 -> I1,and,15,H2,H1,H2 -> G1 -> H1
14,3,10,True,True,nine get and,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,get,41,J3,I1,J3 -> J2 -> I1,and,16,H2,G2,H2 -> G1 -> G2
18,3,9,True,True,nine get go,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,get,42,J3,K2,J3 -> J2 -> K2,go,22,L2,K3,L2 -> K3
18,3,8,True,True,nine get a,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,get,42,J3,K2,J3 -> J2 -> K2,a,8,L1,L1,L1
18,3,9,True,True,nine go the,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,go,43,J3,K3,J3 -> K3,the,18,K2,I2,K2 -> J1 -> I2
18,3,9,True,True,nine go the,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,go,43,J3,K3,J3 -> K3,the,19,K2,J2,K2 -> J1 -> J2
18,3,7,True,True,nine go a,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,go,43,J3,K3,J3 -> K3,a,58,J4,J4,J4
12,3,8,False,True,nine in an,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,in,73,J5,J6,J5 -> J6,an,105,K6,L5,K6 -> L5
12,3,7,False,True,nine in a,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,in,73,J5,J6,J5 -> J6,a,101,I6,I6,I6
12,3,7,False,True,nine in a,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,in,73,J5,J6,J5 -> J6,a,104,K6,K6,K6
10,3,9,False,True,nine in and,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,in,73,J5,J6,J5 -> J6,and,106,K6,K5,K6 -> L5 -> K5
10,3,8,False,True,nine in at,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,in,73,J5,J6,J5 -> J6,at,109,K6,L7,K6 -> L7
14,3,8,True,True,nine a get,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,a,58,J4,J4,J4,get,40,J3,I1,J3 -> I2 -> I1
14,3,8,True,True,nine a get,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,a,58,J4,J4,J4,get,41,J3,I1,J3 -> J2 -> I1
14,3,8,True,True,nine a get,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,a,58,J4,J4,J4,get,42,J3,K2,J3 -> J2 -> K2
14,3,7,True,True,nine a go,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,a,58,J4,J4,J4,go,43,J3,K3,J3 -> K3
10,3,7,False,True,nine a in,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,a,58,J4,J4,J4,in,73,J5,J6,J5 -> J6
17,3,8,True,True,a nine get,a,25,N2,N2,N2,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,get,40,J3,I1,J3 -> I2 -> I1
17,3,8,True,True,a nine get,a,25,N2,N2,N2,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,get,41,J3,I1,J3 -> J2 -> I1
17,3,8,True,True,a nine get,a,25,N2,N2,N2,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,get,42,J3,K2,J3 -> J2 -> K2
17,3,7,True,True,a nine go,a,25,N2,N2,N2,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,go,43,J3,K3,J3 -> K3
13,3,7,False,True,a nine in,a,25,N2,N2,N2,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,in,73,J5,J6,J5 -> J6
13,3,6,False,True,a nine a,a,25,N2,N2,N2,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,a,58,J4,J4,J4
9,3,5,True,False,a in go,a,25,N2,N2,N2,in,47,M3,M2,M3 -> M2,go,22,L2,K3,L2 -> K3
7,3,4,False,False,a in a,a,25,N2,N2,N2,in,47,M3,M2,M3 -> M2,a,8,L1,L1,L1
5,3,5,False,False,a in at,a,25,N2,N2,N2,in,47,M3,M2,M3 -> M2,at,9,L1,K2,L1 -> K2
12,3,6,False,True,a in end,a,25,N2,N2,N2,in,48,M3,L4,M3 -> L4,end,60,K4,K5,K4 -> L5 -> K5
12,3,6,False,True,a in end,a,25,N2,N2,N2,in,48,M3,L4,M3 -> L4,end,75,M5,K5,M5 -> L5 -> K5
16,3,9,True,True,at nine get,at,26,N2,N1,N2 -> N1,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,get,40,J3,I1,J3 -> I2 -> I1
16,3,9,True,True,at nine get,at,26,N2,N1,N2 -> N1,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,get,41,J3,I1,J3 -> J2 -> I1
16,3,9,True,True,at nine get,at,26,N2,N1,N2 -> N1,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,get,42,J3,K2,J3 -> J2 -> K2
16,3,8,True,True,at nine go,at,26,N2,N1,N2 -> N1,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,go,43,J3,K3,J3 -> K3
12,3,8,False,True,at nine in,at,26,N2,N1,N2 -> N1,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,in,73,J5,J6,J5 -> J6
12,3,7,False,True,at nine a,at,26,N2,N1,N2 -> N1,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,a,58,J4,J4,J4
14,3,7,True,True,an go end,an,27,N2,M2,N2 -> M2,go,22,L2,K3,L2 -> K3,end,59,K4,K5,K4 -> L4 -> K5
14,3,7,True,True,an go end,an,27,N2,M2,N2 -> M2,go,22,L2,K3,L2 -> K3,end,60,K4,K5,K4 -> L5 -> K5
13,3,7,True,False,an go get,an,27,N2,M2,N2 -> M2,go,22,L2,K3,L2 -> K3,get,40,J3,I1,J3 -> I2 -> I1
13,3,7,True,False,an go get,an,27,N2,M2,N2 -> M2,go,22,L2,K3,L2 -> K3,get,41,J3,I1,J3 -> J2 -> I1
13,3,7,True,False,an go get,an,27,N2,M2,N2 -> M2,go,22,L2,K3,L2 -> K3,get,42,J3,K2,J3 -> J2 -> K2
13,3,7,True,False,an go the,an,27,N2,M2,N2 -> M2,go,22,L2,K3,L2 -> K3,the,18,K2,I2,K2 -> J1 -> I2
13,3,7,True,False,an go the,an,27,N2,M2,N2 -> M2,go,22,L2,K3,L2 -> K3,the,19,K2,J2,K2 -> J1 -> J2
13,3,5,True,False,an go a,an,27,N2,M2,N2 -> M2,go,22,L2,K3,L2 -> K3,a,58,J4,J4,J4
12,3,7,False,True,an at one,an,27,N2,M2,N2 -> M2,at,9,L1,K2,L1 -> K2,one,45,K3,K4,K3 -> L4 -> K4
12,3,7,False,True,an at one,an,27,N2,M2,N2 -> M2,at,9,L1,K2,L1 -> K2,one,46,K3,M5,K3 -> L4 -> M5
9,3,7,True,False,an at get,an,27,N2,M2,N2 -> M2,at,9,L1,K2,L1 -> K2,get,40,J3,I1,J3 -> I2 -> I1
9,3,7,True,False,an at get,an,27,N2,M2,N2 -> M2,at,9,L1,K2,L1 -> K2,get,41,J3,I1,J3 -> J2 -> I1
9,3,6,True,False,an at go,an,27,N2,M2,N2 -> M2,at,9,L1,K2,L1 -> K2,go,22,L2,K3,L2 -> K3
9,3,6,True,False,an at go,an,27,N2,M2,N2 -> M2,at,9,L1,K2,L1 -> K2,go,43,J3,K3,J3 -> K3
5,3,6,False,False,an at on,an,27,N2,M2,N2 -> M2,at,9,L1,K2,L1 -> K2,on,44,K3,L4,K3 -> L4
12,3,7,False,True,an in end,an,27,N2,M2,N2 -> M2,in,48,M3,L4,M3 -> L4,end,60,K4,K5,K4 -> L5 -> K5
12,3,7,False,True,an in end,an,27,N2,M2,N2 -> M2,in,48,M3,L4,M3 -> L4,end,75,M5,K5,M5 -> L5 -> K5
13,3,6,False,True,an a two,an,27,N2,M2,N2 -> M2,a,8,L1,L1,L1,two,21,K2,K3,K2 -> L3 -> K3
9,3,5,True,False,an a go,an,27,N2,M2,N2 -> M2,a,8,L1,L1,L1,go,22,L2,K3,L2 -> K3
5,3,6,False,False,an a the,an,27,N2,M2,N2 -> M2,a,8,L1,L1,L1,the,18,K2,I2,K2 -> J1 -> I2
5,3,6,False,False,an a the,an,27,N2,M2,N2 -> M2,a,8,L1,L1,L1,the,19,K2,J2,K2 -> J1 -> J2
5,3,5,False,False,an a to,an,27,N2,M2,N2 -> M2,a,8,L1,L1,L1,to,20,K2,K3,K2 -> K3
15,3,10,False,True,three end an,three,28,C3,B3,C3 -> B2 -> A1 -> A2 -> B3,end,53,C4,D4,C4 -> C5 -> D4,an,56,E4,D5,E4 -> D5
15,3,9,False,True,three end a,three,28,C3,B3,C3 -> B2 -> A1 -> A2 -> B3,end,53,C4,D4,C4 -> C5 -> D4,a,55,E4,E4,E4
15,3,9,False,True,three end a,three,28,C3,B3,C3 -> B2 -> A1 -> A2 -> B3,end,54,C4,D4,C4 -> D5 -> D4,a,55,E4,E4,E4
22,3,10,True,True,three get up,three,28,C3,B3,C3 -> B2 -> A1 -> A2 -> B3,get,50,B4,B5,B4 -> A4 -> B5,up,80,C6,D7,C6 -> D7
19,3,16,True,True,three get hundreds,three,28,C3,B3,C3 -> B2 -> A1 -> A2 -> B3,get,50,B4,B5,B4 -> A4 -> B5,hundreds,77,B6,B1,B6 -> C6 -> C5 -> D4 -> D3 -> D2 -> C1 -> B1
19,3,16,True,True,three get hundreds,three,28,C3,B3,C3 -> B2 -> A1 -> A2 -> B3,get,50,B4,B5,B4 -> A4 -> B5,hundreds,79,B6,B1,B6 -> C6 -> D5 -> D4 -> D3 -> D2 -> C1 -> B1
